WKT,name,description
"POLYGON ((106.8894073 -6.3014927, 106.8894073 -6.3026977, 106.8903944 -6.302703, 106.8904802 -6.3025111, 106.8903675 -6.3023565, 106.8903193 -6.3021538, 106.8903193 -6.3018126, 106.8904051 -6.3017006, 106.8905017 -6.301658, 106.8903944 -6.301466, 106.8902656 -6.301498, 106.8894073 -6.3014927))",Area Taman Mini Indonesia Indah,
