WKT,name,description
"POLYGON ((106.8259341 -6.1714891, 106.8235308 -6.1715105, 106.8232948 -6.1717238, 106.8232733 -6.1725771, 106.8231231 -6.1798091, 106.8233377 -6.1801077, 106.8237454 -6.1803424, 106.825462 -6.1803424, 106.8279296 -6.1802357, 106.8308908 -6.1800864, 106.8310839 -6.1797877, 106.8309337 -6.1793824, 106.8303329 -6.1788064, 106.8306548 -6.1785504, 106.8298823 -6.1777398, 106.8299038 -6.1736438, 106.8291098 -6.1730891, 106.8290454 -6.1725345, 106.8292171 -6.1718731, 106.8288738 -6.1714891, 106.8259341 -6.1714891))",Area Taman Monas,
