WKT,name,description
"POLYGON ((106.8223521 -6.3066728, 106.8205068 -6.3064595, 106.8204209 -6.3057344, 106.8195197 -6.3058623, 106.8162581 -6.3050092, 106.8161294 -6.3057344, 106.8169877 -6.3070993, 106.8166015 -6.3079951, 106.8159148 -6.3080378, 106.8157861 -6.3099146, 106.8163011 -6.3104265, 106.8170735 -6.3105118, 106.8171594 -6.3110663, 106.8175027 -6.3114929, 106.8177173 -6.3146493, 106.8164727 -6.3152892, 106.8164298 -6.3160143, 106.8175027 -6.3161849, 106.8192193 -6.3166968, 106.819391 -6.3172086, 106.8245408 -6.3177631, 106.8256995 -6.3112369, 106.8264291 -6.3112369, 106.8269441 -6.3086776, 106.8246266 -6.3085496, 106.8244979 -6.3062889, 106.8223521 -6.3066728))",Area Kebun Binatang Ragunan,
