WKT,name,description
"POLYGON ((106.7242659 -6.0891988, 106.7112196 -6.0955144, 106.7021216 -6.0953437, 106.6866721 -6.0963679, 106.689762 -6.1076333, 106.6964568 -6.1093402, 106.6964568 -6.1134367, 106.688732 -6.1141194, 106.6875304 -6.1274327, 106.6913069 -6.1337478, 106.6866721 -6.1429644, 106.6883887 -6.1607144, 106.6885603 -6.1728318, 106.7014349 -6.1772691, 106.7149962 -6.1851196, 106.7179144 -6.1873382, 106.7163695 -6.1927993, 106.7227209 -6.1910927, 106.7244376 -6.1965538, 106.7234076 -6.2081585, 106.7198027 -6.2110596, 106.7180861 -6.2170325, 106.7177428 -6.2235172, 106.7352522 -6.2238585, 106.7416037 -6.2271008, 106.7448653 -6.2323909, 106.7441786 -6.2361451, 106.7470969 -6.2368277, 106.7488135 -6.2412645, 106.7467535 -6.2451892, 106.7481268 -6.2504791, 106.7532767 -6.2504791, 106.7544783 -6.2564515, 106.7519034 -6.2608881, 106.7567099 -6.2622532, 106.7527617 -6.2644715, 106.7539633 -6.2678842, 106.7498434 -6.2721501, 106.7572249 -6.2750509, 106.7582549 -6.2781222, 106.762718 -6.2782929, 106.7610014 -6.2837531, 106.7663229 -6.2871657, 106.7699278 -6.2968914, 106.774906 -6.3093469, 106.7800558 -6.3168542, 106.80735 -6.3148068, 106.8095816 -6.3154893, 106.8047751 -6.3247027, 106.7984236 -6.3373281, 106.8001402 -6.3443232, 106.7927588 -6.3480766, 106.7927588 -6.3589955, 106.7939604 -6.3651372, 106.8064917 -6.3637724, 106.8124998 -6.3615545, 106.8164481 -6.3562658, 106.8327559 -6.3562658, 106.8358458 -6.3520006, 106.8391074 -6.3513182, 106.8384207 -6.3472236, 106.8396223 -6.3443232, 106.8373907 -6.3431289, 106.8463171 -6.3419346, 106.8470038 -6.3369869, 106.8528403 -6.3363045, 106.8523253 -6.3427877, 106.8562735 -6.3489296, 106.8564452 -6.3537067, 106.8624533 -6.3567776, 106.8706931 -6.3531948, 106.8734396 -6.3564364, 106.8713797 -6.3595073, 106.8768729 -6.3617251, 106.8816794 -6.3653078, 106.883396 -6.3707671, 106.8890608 -6.3682081, 106.895069 -6.3709377, 106.8995322 -6.3687199, 106.9027937 -6.367355, 106.9058836 -6.3608721, 106.9146384 -6.365649, 106.9166983 -6.356607, 106.91687 -6.3523418, 106.916355 -6.3455175, 106.9196165 -6.3407404, 106.9211615 -6.3296505, 106.9184149 -6.3260676, 106.9211615 -6.3228259, 106.9216765 -6.3168542, 106.9213332 -6.3103707, 106.9211615 -6.3016689, 106.9165266 -6.2975739, 106.9124068 -6.298427, 106.9101752 -6.292967, 106.9091452 -6.2723207, 106.9050253 -6.2712969, 106.9048537 -6.2617413, 106.9124068 -6.2564515, 106.9191016 -6.2509911, 106.9225348 -6.253892, 106.9372977 -6.25338, 106.9443358 -6.2518443, 106.9429625 -6.2375103, 106.9500006 -6.2197629, 106.958412 -6.2163498, 106.9651068 -6.2093531, 106.9661368 -6.1992844, 106.9716299 -6.1876795, 106.9721449 -6.1726611, 106.9719733 -6.1445005, 106.9712866 -6.1224829, 106.9699133 -6.107292, 106.9699133 -6.1031955, 106.959957 -6.1084868, 106.936096 -6.1112178, 106.925968 -6.1151435, 106.9216765 -6.1066092, 106.8942107 -6.107292, 106.8835677 -6.107804, 106.8676031 -6.1177038, 106.8526686 -6.1262379, 106.8396223 -6.1218002, 106.8197096 -6.1216295, 106.8090666 -6.1204347, 106.8030585 -6.1194106, 106.8025435 -6.1253845, 106.7941321 -6.1159969, 106.7882956 -6.1083161, 106.7776526 -6.1069506, 106.774391 -6.110023, 106.7685545 -6.1134367, 106.7649496 -6.1033661, 106.7501868 -6.105073, 106.7404021 -6.1006351, 106.731304 -6.0970506, 106.7242659 -6.0891988))",Area DKI Jakarta,
