WKT,name,description
"POLYGON ((106.7739793 -6.3490119, 106.7691728 -6.3582247, 106.7544099 -6.360272, 106.7238542 -6.360272, 106.7169877 -6.360272, 106.7185327 -6.3689727, 106.7224809 -6.3763086, 106.7223092 -6.3812559, 106.7229959 -6.3862033, 106.7279741 -6.3862033, 106.7274591 -6.39388, 106.7307207 -6.4007037, 106.7298623 -6.4046273, 106.7332956 -6.4090626, 106.7298623 -6.4136685, 106.7360422 -6.4186155, 106.7372438 -6.4228801, 106.7322656 -6.4262918, 106.7367288 -6.4314092, 106.7381021 -6.4389147, 106.7435953 -6.4401088, 106.7482301 -6.4377207, 106.7504617 -6.4312387, 106.7556116 -6.4300446, 106.7645379 -6.4339679, 106.7705461 -6.4390853, 106.7803308 -6.4401088, 106.784279 -6.4431792, 106.784279 -6.4510257, 106.7829057 -6.4556312, 106.7763826 -6.4575075, 106.7784425 -6.462454, 106.7878839 -6.4629658, 106.7969819 -6.4627952, 106.7983552 -6.4554606, 106.8002435 -6.447273, 106.8062517 -6.4511963, 106.8119165 -6.452902, 106.8148347 -6.4484671, 106.817238 -6.4457378, 106.8218728 -6.4418146, 106.8258211 -6.4402794, 106.828396 -6.447273, 106.8368074 -6.4494905, 106.8410989 -6.4476142, 106.8495103 -6.446079, 106.8538019 -6.4469319, 106.8541452 -6.4535843, 106.8610975 -6.4565693, 106.8647882 -6.4547783, 106.8661615 -6.4481259, 106.8707105 -6.4450555, 106.8779203 -6.4401941, 106.8828985 -6.4429233, 106.8873617 -6.4431792, 106.8895933 -6.4420704, 106.8881341 -6.4378913, 106.892254 -6.4334562, 106.8928548 -6.4267182, 106.8892499 -6.4240742, 106.8870183 -6.4200655, 106.8904516 -6.4093185, 106.8883916 -6.4029214, 106.8815252 -6.4026655, 106.8768903 -6.3989125, 106.8727704 -6.3954154, 106.8748304 -6.3928565, 106.8736288 -6.3900417, 106.8742296 -6.3880798, 106.8733713 -6.3858621, 106.8693372 -6.3870562, 106.866934 -6.3847532, 106.8668481 -6.3811706, 106.8650457 -6.3777587, 106.8618699 -6.3711053, 106.8599817 -6.3685462, 106.859295 -6.361125, 106.8590375 -6.356604, 106.8550893 -6.3553244, 106.855776 -6.3504621, 106.8533727 -6.3463675, 106.8511411 -6.3421022, 106.8519994 -6.3371545, 106.8476221 -6.3380076, 106.8467637 -6.3426141, 106.8412706 -6.3432965, 106.8396398 -6.3472205, 106.8398973 -6.351827, 106.8363782 -6.3534477, 106.8338033 -6.3568599, 106.8287393 -6.3572864, 106.8226453 -6.3571158, 106.8160364 -6.3592483, 106.8107149 -6.3636841, 106.8066808 -6.3643665, 106.7995569 -6.3652195, 106.790373 -6.365646, 106.7902872 -6.3728113, 106.7864248 -6.3702523, 106.7829057 -6.3633429, 106.784794 -6.3593337, 106.7830774 -6.3528506, 106.77767 -6.3502915, 106.7739793 -6.3490119))",Area Kota Depok,
